Section,University,Degree Name,Department,Major or Minor,Requirement Category,Mode,Course Code,Course Title,Course Description,Credits,Program URL,Degree Type,Entity,Issue,Degree Level,Source Catoid
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 102,General Chemistry,"Introduces fundamental concepts of chemistry, and surveys important chemical elements and their compounds. The second semester course of a two-semester sequence of general chemistry designed for students in sciences and engineering. Topics include properties of solutions, kinetics, equilibria, thermodynamics, electrochemistry, transition metals and coordination chemistry, and nuclear chemistry. Three hours of lecture plus one 50-minute recitation weekly. Examinations are scheduled outside of the listed class times.",4,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 105,Chemistry: Principles and Applications,There is a fee associated with this course. Introduces the principles of chemistry and their applications. For students who are interested in majoring in a chemistry-related science. Three hours of lecture plus one four-hour recitation/laboratory period weekly.,5,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 106,Chemistry: Principles and Applications,Introduces the principles of chemistry and their applications. For students who are interested in majoring in a chemistry-related science. Three hours of lecture plus one four-hour recitation/laboratory period weekly. There is a fee associated with this class.,5,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 113,General Chemistry,There is a fee associated with this class. Consists of the lab components of CHE 101 .,1,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 114,General Chemistry,There is a fee associated with this class. Consists of the lab components of CHE 102 .,1,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 203,Organic Chemistry,"Organic 1 Lecture (4 credit hours). Students requiring Organic 1 Lab should register for CHE205LAB (1 credit hour) together with CHE203. Comprehensive survey of major classes of aliphatic and aromatic compounds, emphasizing bonding, reaction mechanisms, stereochemistry, and synthesis. Examinations are scheduled outside of the listed class times.",4,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 204,Organic Chemistry,Organic 2 Lecture (4 credit hours). Students requiring Organic 2 Lab should register for CHE 206LAB (1 credit hour) together with CHE204. Examinations are scheduled outside of the listed class times.,4,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 205,Organic Chemistry 1 LAB,"There is a fee associated with this course. Comprehensive survey of major classes of aliphatic and aromatic compounds, emphasizing laboratory techniques and synthesis. One hour of recitation weekly plus a minimum of three hours of laboratory weekly. This course is a controlled enrollment (impacted) course. Students who have previously attempted the course and received a grade other than W may repeat the course in the summer or winter; or only in the fall or spring semester with a petition to the College of Arts and Sciences Deans’ Office.",1,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 206,Organic Chemistry 2 LAB,"There is a fee associated with this course. Continuation of CHE 203/205 (Organic Chemistry 1) and laboratory complement to CHE 204 (Organic Chemistry 2). Comprehensive survey of major classes of aliphatic and aromatic compounds, alcohols, ketones, carboxylic acid derivatives, and others, emphasizing laboratory techniques and synthesis. One hour of recitation weekly plus a minimum of three hours of laboratory weekly. This course is a controlled enrollment (impacted) course. Students who have previously attempted the course and received a grade other than W may repeat the course in the summer or winter; or only in the fall or spring semester with a petition to the College of Arts and Sciences Deans’ Office.",1,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 251,Contemporary Organic Chemistry,There is a fee associated with this course. For chemistry majors and interested students who are majoring in related sciences. Serves as a small class-setting alternative to CHE 203 -CHE 204 . Both CHE 251 and CHE 252 provide three hours of lecture and one hour of recitation plus a minimum of three hours of laboratory weekly.,5,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 252,Contemporary Organic Chemistry,For chemistry majors and interested students who are majoring in related sciences. Serves as a small class-setting alternative to CHE 203 -CHE 204 . Both CHE 251 and CHE 252 provide three hours of lecture and one hour of recitation plus a minimum of three hours of laboratory weekly. There is a fee associated with this class.,5,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 312,Chemistry of Biological Systems,Develops and integrates chemical principles from sophomore- and junior- level courses into lectures on the structure and function of biological molecules. Emphasizes concepts and methods from the core disciplines of chemistry.,3,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 314,Introduction to Analytical Chemistry,"Surveys classical methods of chemical analysis and underlying concepts. Introduces instrumental analysis theory, particularly spectroscopy and separations.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 315,Introduction to Analytical Chemistry Laboratory,There is a fee associated with this course. Surveys laboratory methods and techniques in analytical chemistry. Introduces instrumental analysis.,2,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 319,Physical Chemistry,"Examines elementary physical chemistry, including chemical thermodynamics, phase equilibria, chemical equilibria, electrochemistry, and chemical kinetics. Introduces chemical bonding, molecular structure, and spectroscopy.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 320,Physical Chemistry,"Examines elementary physical chemistry, including chemical thermodynamics, phase equilibria, chemical equilibria, electrochemistry, and chemical kinetics. Introduces chemical bonding, molecular structure, and spectroscopy.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
CATALOG,University at Buffalo,Chemistry BS/Materials Design and Innovation MS,Chemistry,Major,Chemistry Core (50 credits),required,CHE 321,Inorganic Chemistry I,"Surveys the chemistry of the elements. Emphasizes atomic and molecular structure, bonding theories, and relevant application. Three hours of lecture weekly.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6149&catoid=17,BS/MS,,,Undergraduate,17
